gift_key	card_key	gift_title	gift_place	gift_latitude	gift_longitude	gift_content	gift_cost	gift_date	gift_time
2208	35	교보문고	교보문고	37.555833	127.157709	도서 구매시 10% 할인	1100	2017-02-21	14:10:19
2209	122	오쭈	오쭈	37.667392	127.141815	치즈 퐁듀 1회 제공	600	2017-01-06	13:31:59
2210	47	백다방	백다방	37.606258	127.130713	무료 토핑 추가	700	2018-01-17	23:45:13
2211	54	한신포차	한신포차	37.500272	127.075361	닭발 주문시 주먹밥 증정	2000	2017-07-21	09:14:05
2212	44	아웃닭	아웃닭	37.585048	126.905894	치즈스틱 2개 제공	1200	2016-04-21	11:08:13
2213	96	쥬씨	쥬씨	37.542093	126.878807	무료 사이즈업	2000	2016-07-08	14:57:44
2214	4	쥬씨	쥬씨	37.536081	127.170277	무료 사이즈업	600	2017-06-24	10:31:44
2215	260	이비인후과	이비인후과	37.636943	127.002874	코세척 서비스(무료)	1700	2017-01-26	23:15:35
2216	270	스시로로	스시로로	37.615565	127.181019	2pcs 무료 제공	400	2016-05-13	15:30:28
2217	205	매드포갈릭	매드포갈릭	37.712442	127.041199	에이드 무료 제공	300	2018-03-22	19:12:44
2218	227	이비인후과	이비인후과	37.682708	126.915569	코세척 서비스(무료)	400	2017-09-09	21:10:45
2219	178	아웃백	아웃백	37.477421	126.859447	스테이크 주문시 10% 할인	1400	2017-12-11	17:35:31
2220	12	이디야커피	이디야커피	37.509587	127.041628	스마트 오더 사용시 10% 할인	400	2016-03-13	13:53:44
2221	17	뚜레쥬르	뚜레쥬르	37.562216	127.093664	2000원 이상 5% 할인	400	2017-03-15	16:00:05
2222	90	베스킨라빈스	베스킨라빈스	37.483423	127.082407	무료 사이즈업	100	2017-07-02	19:45:56
2223	5	정형외과	정형외과	37.453783	126.932994	정형외과의료지점	700	2017-02-01	20:03:19
2224	131	롯데리아	롯데리아	37.505112	126.870462	롯데리아 음료M 제공	100	2017-03-03	12:49:35
2225	299	멘동	멘동	37.457918	126.984285	규동 5% 할인	1100	2018-01-30	14:33:18
2226	200	반디앤루니스	반디앤루니스	37.571443	127.041425	도서 구매시 5% 할인	100	2016-04-03	16:29:44
2227	8	백다방	백다방	37.457291	126.887445	무료 토핑 추가	1400	2017-06-09	22:20:06
2228	237	닭한마리	닭한마리	37.54778	126.994103	칼국수 사리 무료 리필	300	2017-12-02	11:46:58
2229	109	교보문고	교보문고	37.456248	127.071124	도서 구매시 10% 할인	1900	2016-02-26	19:48:12
2230	254	한신포차	한신포차	37.712951	127.005296	닭발 주문시 주먹밥 증정	600	2017-01-12	10:09:53
2231	90	이비인후과	이비인후과	37.662902	127.125226	코세척 서비스(무료)	200	2017-12-17	10:53:44
2232	109	멘동	멘동	37.639059	127.163539	규동 5% 할인	500	2017-08-27	18:57:07
2233	175	엔젤리너스	엔젤리너스	37.612604	127.075759	제조 음료 주문시 10% 할인	1200	2017-05-30	18:12:09
2234	227	홍콩반점	홍콩반점	37.641775	127.196538	찹쌀 탕수육 10% 할인	1900	2017-07-19	14:09:39
2235	195	쥬씨	쥬씨	37.712057	127.029564	무료 사이즈업	1200	2018-01-15	13:15:00
2236	15	정형외과	정형외과	37.499141	127.089055	정형외과의료지점	1000	2018-03-12	16:44:32
2237	11	교보문고	교보문고	37.692894	126.984412	도서 구매시 10% 할인	100	2017-12-05	13:21:51
2238	122	구이가	구이가	37.458149	126.958018	한판 주문시 사이다 제공	1500	2017-03-10	11:10:19
2239	56	이비인후과	이비인후과	37.457337	127.0053	코세척 서비스(무료)	600	2016-07-13	10:25:27
2240	280	반디앤루니스	반디앤루니스	37.480192	126.973849	도서 구매시 5% 할인	1000	2016-02-23	16:21:21
2241	45	스시진	스시진	37.645604	126.892285	2pcs 무료 제공	1800	2017-08-29	14:57:36
2242	126	베스킨라빈스	베스킨라빈스	37.54896	126.921891	무료 사이즈업	900	2018-01-06	19:55:09
2243	199	김덕후의곱창조	김덕후의곱창조	37.499364	126.890959	곱창 무한 리필 2,000 할인	1000	2017-09-18	10:43:42
2244	116	베스킨라빈스	베스킨라빈스	37.446396	127.194467	무료 사이즈업	1800	2017-03-12	16:54:47
2245	112	멘동	멘동	37.526312	127.176168	규동 5% 할인	1900	2016-02-26	16:50:42
2246	65	닭한마리	닭한마리	37.685756	126.87089	칼국수 사리 무료 리필	1800	2017-11-30	12:34:35
2247	105	교보문고	교보문고	37.4765	127.010911	도서 구매시 10% 할인	400	2017-03-06	16:56:53
2248	226	동경야네	동경야네	37.694866	127.085218	사케동 10% 할인	400	2016-10-03	14:42:50
2249	235	아웃닭	아웃닭	37.522774	127.123617	치즈스틱 2개 제공	2000	2017-06-12	19:02:06
2250	67	이비인후과	이비인후과	37.648368	127.178646	코세척 서비스(무료)	1300	2016-08-14	16:08:14
2251	141	롯데리아	롯데리아	37.582577	126.856785	롯데리아 음료M 제공	1700	2017-08-29	13:42:24
2252	63	교보문고	교보문고	37.582538	126.90768	도서 구매시 10% 할인	1600	2016-04-02	12:16:11
2253	131	구이가	구이가	37.629432	127.185106	한판 주문시 사이다 제공	500	2016-03-08	14:21:29
2254	218	닭한마리	닭한마리	37.463174	127.073674	칼국수 사리 무료 리필	300	2017-04-18	20:54:41
2255	8	한신포차	한신포차	37.523469	126.974465	닭발 주문시 주먹밥 증정	1800	2017-08-14	20:18:13
2256	183	엔젤리너스	엔젤리너스	37.569755	127.137626	제조 음료 주문시 10% 할인	1400	2016-11-13	23:46:49
2257	13	연래춘	연래춘	37.614522	127.133202	현금 결재시 10% 할인	1700	2017-03-23	22:20:06
2258	192	스시진	스시진	37.51082	126.941616	2pcs 무료 제공	900	2016-06-03	23:37:04
2259	63	베스킨라빈스	베스킨라빈스	37.571349	127.177314	무료 사이즈업	1000	2017-12-06	19:18:18
2260	246	버거킹	버거킹	37.472709	127.179252	와퍼주문시 5% 할인	100	2016-12-24	16:13:45
2261	300	백다방	백다방	37.502387	127.007652	무료 토핑 추가	300	2017-03-29	11:46:41
2262	49	멘동	멘동	37.685388	126.953221	규동 5% 할인	200	2016-08-18	16:44:50
2263	255	멘동	멘동	37.60517	126.999546	규동 5% 할인	200	2017-07-20	13:12:03
2264	189	구이가	구이가	37.622861	126.881403	한판 주문시 사이다 제공	1600	2016-06-07	14:59:55
2265	248	봄봄	봄봄	37.640141	127.18568	음료 주문시 쿠폰 도장 2개 추가	1900	2016-04-09	17:55:42
2266	117	백다방	백다방	37.678901	127.097534	무료 토핑 추가	2000	2017-02-05	12:57:18
2267	178	동경야네	동경야네	37.454514	127.072798	사케동 10% 할인	1800	2017-09-18	23:42:08
2268	267	롯데리아	롯데리아	37.600965	126.884136	롯데리아 음료M 제공	1700	2017-02-14	17:56:32
2269	100	파리바게트	파리바게트	37.476281	127.030526	1000원 이상 10% 할인	1200	2017-04-15	22:02:26
2270	81	아웃닭	아웃닭	37.644078	126.869103	치즈스틱 2개 제공	1200	2017-04-09	14:20:39
2271	256	꾼	꾼	37.492043	127.096941	소주 2,000 쿠폰	1700	2017-04-13	17:03:01
2272	274	동경야네	동경야네	37.469977	126.983311	사케동 10% 할인	1300	2017-05-25	14:34:06
2273	58	구이가	구이가	37.520377	127.052632	한판 주문시 사이다 제공	1100	2016-04-10	15:49:25
2274	93	매드포갈릭	매드포갈릭	37.527495	127.010251	에이드 무료 제공	1200	2017-08-05	12:33:47
2275	61	김덕후의곱창조	김덕후의곱창조	37.598041	126.885857	곱창 무한 리필 2,000 할인	1900	2017-07-05	17:48:18
2276	203	버거킹	버거킹	37.689694	126.857596	와퍼주문시 5% 할인	200	2018-03-10	11:29:49
2277	90	베스킨라빈스	베스킨라빈스	37.608425	127.040038	무료 사이즈업	1100	2017-03-29	10:39:58
2278	48	파리바게트	파리바게트	37.547254	127.171442	1000원 이상 10% 할인	700	2017-09-16	10:30:03
2279	289	약국	약국	37.715022	127.064563	황사 마스크 증정(1매)	1300	2017-01-13	11:47:28
2280	211	반디앤루니스	반디앤루니스	37.613839	127.072686	도서 구매시 5% 할인	700	2016-03-01	11:46:19
2281	283	멘동	멘동	37.569631	126.8785	규동 5% 할인	200	2017-05-04	11:36:47
2282	133	한신포차	한신포차	37.652482	127.147749	닭발 주문시 주먹밥 증정	1700	2017-07-07	21:09:29
2283	19	구이가	구이가	37.644747	127.135945	한판 주문시 사이다 제공	1000	2017-11-03	22:12:25
2284	180	롯데리아	롯데리아	37.593743	127.109097	롯데리아 음료M 제공	1300	2016-05-03	18:59:53
2285	56	약국	약국	37.623148	126.948023	황사 마스크 증정(1매)	1400	2017-08-26	16:43:35
2286	16	꾼	꾼	37.611048	127.198018	소주 2,000 쿠폰	200	2016-09-28	18:43:54
2287	94	김덕후의곱창조	김덕후의곱창조	37.444263	127.115296	곱창 무한 리필 2,000 할인	1600	2016-08-04	15:31:52
2288	90	이디야커피	이디야커피	37.662564	127.186342	스마트 오더 사용시 10% 할인	1500	2016-03-12	18:02:45
2289	127	꾼	꾼	37.464039	126.964619	소주 2,000 쿠폰	300	2016-10-13	15:23:40
2290	234	베스킨라빈스	베스킨라빈스	37.544788	126.955503	무료 사이즈업	100	2017-04-21	22:43:15
2291	241	파리바게트	파리바게트	37.621371	127.011221	1000원 이상 10% 할인	1400	2018-01-28	11:45:03
2292	64	정형외과	정형외과	37.660998	127.132724	정형외과의료지점	600	2016-08-08	17:59:00
2293	299	약국	약국	37.569122	126.871682	황사 마스크 증정(1매)	1900	2016-06-29	21:27:09
2294	127	정형외과	정형외과	37.67345	127.040931	정형외과의료지점	400	2017-01-15	13:54:17
2295	212	리얼후라이	리얼후라이	37.458459	127.163249	크리스피 후라이드 10% 할인	300	2016-01-24	14:17:42
2296	238	아웃닭	아웃닭	37.69262	127.147154	치즈스틱 2개 제공	1300	2016-05-04	22:48:57
2297	94	봄봄	봄봄	37.572236	126.964696	음료 주문시 쿠폰 도장 2개 추가	1300	2016-07-22	14:15:14
2298	42	김덕후의곱창조	김덕후의곱창조	37.539687	127.167873	곱창 무한 리필 2,000 할인	900	2018-01-29	10:19:08
2299	228	뚜레쥬르	뚜레쥬르	37.669918	127.146971	2000원 이상 5% 할인	500	2017-03-21	12:33:14
2300	166	쥬씨	쥬씨	37.580093	126.854198	무료 사이즈업	1000	2017-09-10	11:13:38
2301	4	버거킹	버거킹	37.550459	127.176308	와퍼주문시 5% 할인	1700	2017-07-14	19:32:25
2302	237	멘동	멘동	37.697293	126.973872	규동 5% 할인	1600	2016-12-28	09:31:45
2303	151	롯데리아	롯데리아	37.678932	127.14356	롯데리아 음료M 제공	300	2018-01-04	16:30:53
2304	234	연래춘	연래춘	37.64391	126.945358	현금 결재시 10% 할인	1600	2016-09-30	15:29:55
2305	292	이디야커피	이디야커피	37.656926	127.061571	스마트 오더 사용시 10% 할인	700	2017-02-06	23:30:45
2306	127	홍콩반점	홍콩반점	37.688302	126.879155	찹쌀 탕수육 10% 할인	1700	2016-07-23	22:21:39
2307	14	롯데리아	롯데리아	37.464245	126.900468	롯데리아 음료M 제공	1400	2016-01-17	22:54:23
2308	228	이비인후과	이비인후과	37.503444	127.131824	코세척 서비스(무료)	700	2017-03-01	09:57:58
2309	8	연래춘	연래춘	37.630839	126.869055	현금 결재시 10% 할인	100	2017-04-05	12:04:34
2310	241	이비인후과	이비인후과	37.486985	127.17809	코세척 서비스(무료)	1200	2016-03-05	19:42:31
2311	260	반디앤루니스	반디앤루니스	37.671948	127.030976	도서 구매시 5% 할인	900	2016-03-19	19:53:03
2312	53	구이가	구이가	37.460345	127.192083	한판 주문시 사이다 제공	1500	2017-11-11	20:32:12
2313	162	아웃백	아웃백	37.660178	127.076782	스테이크 주문시 10% 할인	300	2016-05-02	14:23:18
2314	131	쥬씨	쥬씨	37.562449	127.107335	무료 사이즈업	100	2017-08-30	17:24:31
2315	201	김덕후의곱창조	김덕후의곱창조	37.5578	127.015839	곱창 무한 리필 2,000 할인	200	2017-11-15	15:59:05
2316	161	스시진	스시진	37.572856	127.086024	2pcs 무료 제공	600	2016-07-11	15:40:28
2317	243	이비인후과	이비인후과	37.647048	127.054774	코세척 서비스(무료)	800	2017-10-02	11:01:40
2318	283	롯데리아	롯데리아	37.695724	126.924077	롯데리아 음료M 제공	1700	2017-12-25	10:37:32
2319	88	쥬씨	쥬씨	37.460044	126.916524	무료 사이즈업	1900	2017-11-19	23:48:25
2320	181	김덕후의곱창조	김덕후의곱창조	37.535817	126.958504	곱창 무한 리필 2,000 할인	300	2017-10-02	14:49:03
2321	192	아웃닭	아웃닭	37.479039	127.041736	치즈스틱 2개 제공	1000	2017-01-22	19:10:47
2322	18	백다방	백다방	37.461921	126.972234	무료 토핑 추가	500	2017-04-21	16:24:00
2323	269	아웃백	아웃백	37.522478	126.916548	스테이크 주문시 10% 할인	1000	2018-02-02	12:57:39
2324	221	김덕후의곱창조	김덕후의곱창조	37.538264	127.091788	곱창 무한 리필 2,000 할인	500	2016-09-20	10:18:43
2325	108	스시로로	스시로로	37.708178	127.074438	2pcs 무료 제공	1000	2017-05-07	09:04:14
2326	72	리얼후라이	리얼후라이	37.621691	126.977356	크리스피 후라이드 10% 할인	1100	2017-12-04	09:13:06
2327	51	이디야커피	이디야커피	37.568751	127.113654	스마트 오더 사용시 10% 할인	400	2016-09-08	15:44:08
2328	60	반디앤루니스	반디앤루니스	37.516714	126.975446	도서 구매시 5% 할인	500	2018-03-07	16:39:03
2329	61	엔젤리너스	엔젤리너스	37.677975	127.110371	제조 음료 주문시 10% 할인	1500	2016-06-08	23:27:29
2330	126	아웃백	아웃백	37.707702	126.988746	스테이크 주문시 10% 할인	900	2017-02-20	16:28:02
2331	5	홍콩반점	홍콩반점	37.650301	126.860532	찹쌀 탕수육 10% 할인	1200	2016-08-23	10:27:29
2332	234	홍콩반점	홍콩반점	37.619518	126.881361	찹쌀 탕수육 10% 할인	1200	2016-04-16	09:41:40
2333	1	멘동	멘동	37.602103	127.172256	규동 5% 할인	800	2017-06-15	19:04:32
2334	81	홍콩반점	홍콩반점	37.581205	126.88313	찹쌀 탕수육 10% 할인	700	2017-07-24	09:49:55
2335	246	약국	약국	37.478666	127.19669	황사 마스크 증정(1매)	2000	2016-11-28	22:15:38
2336	76	리얼후라이	리얼후라이	37.484436	127.058646	크리스피 후라이드 10% 할인	1900	2016-03-15	09:35:06
2337	113	백다방	백다방	37.656434	127.128653	무료 토핑 추가	1100	2018-01-07	20:37:00
2338	258	이비인후과	이비인후과	37.449095	126.878159	코세척 서비스(무료)	200	2018-01-14	22:40:58
2339	299	원할머니보쌈	원할머니보쌈	37.444426	127.034354	족발 3,000 할인 쿠폰 제공	400	2016-04-11	13:07:49
2340	192	백다방	백다방	37.565751	127.175812	무료 토핑 추가	900	2017-06-06	12:25:54
2341	7	구이가	구이가	37.717473	127.046638	한판 주문시 사이다 제공	100	2017-04-19	13:48:11
2342	272	이디야커피	이디야커피	37.558924	127.150343	스마트 오더 사용시 10% 할인	1800	2017-03-25	19:10:15
2343	144	멘동	멘동	37.569165	126.981062	규동 5% 할인	200	2016-05-31	14:24:10
2344	39	반디앤루니스	반디앤루니스	37.459101	126.852784	도서 구매시 5% 할인	500	2017-09-30	19:06:29
2345	190	동경야네	동경야네	37.516463	126.96212	사케동 10% 할인	1800	2017-05-25	19:03:11
2346	82	뚜레쥬르	뚜레쥬르	37.531623	126.852595	2000원 이상 5% 할인	900	2016-02-05	09:19:32
2347	156	원할머니보쌈	원할머니보쌈	37.661699	126.917671	족발 3,000 할인 쿠폰 제공	2000	2016-08-22	09:45:22
2348	141	동경야네	동경야네	37.620259	127.136484	사케동 10% 할인	500	2016-06-23	22:44:53
2349	67	멘동	멘동	37.704837	127.062656	규동 5% 할인	1300	2017-10-01	17:58:15
2350	224	매드포갈릭	매드포갈릭	37.538184	127.021428	에이드 무료 제공	900	2017-05-07	15:45:43
2351	283	매드포갈릭	매드포갈릭	37.697514	126.974779	에이드 무료 제공	1500	2017-05-26	20:06:03
2352	35	리얼후라이	리얼후라이	37.55894	127.10151	크리스피 후라이드 10% 할인	1700	2018-01-30	15:06:49
2353	269	엔젤리너스	엔젤리너스	37.585887	127.04166	제조 음료 주문시 10% 할인	600	2016-06-04	11:31:12
2354	240	스시로로	스시로로	37.507144	127.015561	2pcs 무료 제공	1800	2017-01-04	09:32:26
2355	185	멘동	멘동	37.683041	127.074868	규동 5% 할인	1900	2016-09-20	13:47:23
2356	122	구이가	구이가	37.458149	126.958018	한판 주문시 사이다 제공	1800	2017-03-10	11:10:19
2357	188	김덕후의곱창조	김덕후의곱창조	37.452339	126.996858	곱창 무한 리필 2,000 할인	1100	2016-12-23	21:50:02
2358	157	구이가	구이가	37.633997	127.024501	한판 주문시 사이다 제공	1900	2016-03-01	10:10:29
2359	45	오쭈	오쭈	37.608221	126.903979	치즈 퐁듀 1회 제공	200	2017-09-08	19:19:35
2360	218	오쭈	오쭈	37.670768	127.009307	치즈 퐁듀 1회 제공	1200	2018-03-26	14:52:55
2361	268	엔젤리너스	엔젤리너스	37.474874	127.145724	제조 음료 주문시 10% 할인	600	2017-11-01	11:55:55
2362	133	파리바게트	파리바게트	37.446889	127.195295	1000원 이상 10% 할인	400	2017-01-15	23:48:05
2363	188	리얼후라이	리얼후라이	37.572413	127.125868	크리스피 후라이드 10% 할인	700	2017-01-31	09:12:37
2364	78	파리바게트	파리바게트	37.686093	126.975202	1000원 이상 10% 할인	200	2017-01-28	18:05:44
2365	262	동경야네	동경야네	37.509119	126.893844	사케동 10% 할인	1700	2017-09-07	14:27:55
2366	272	정형외과	정형외과	37.692396	127.049333	정형외과의료지점	1800	2017-01-02	19:36:39
2367	22	이디야커피	이디야커피	37.468301	127.091217	스마트 오더 사용시 10% 할인	300	2017-05-04	23:03:12
2368	187	약국	약국	37.580806	127.141067	황사 마스크 증정(1매)	400	2016-12-09	17:02:05
2369	229	동경야네	동경야네	37.599893	126.852521	사케동 10% 할인	1300	2017-08-20	09:52:42
2370	167	아웃닭	아웃닭	37.663922	127.041334	치즈스틱 2개 제공	1000	2016-08-10	15:53:00
2371	56	홍콩반점	홍콩반점	37.675625	126.899476	찹쌀 탕수육 10% 할인	1200	2016-05-14	14:27:39
2372	283	반디앤루니스	반디앤루니스	37.448808	127.030883	도서 구매시 5% 할인	1600	2018-03-11	19:56:31
2373	265	닭한마리	닭한마리	37.656815	127.170546	칼국수 사리 무료 리필	1000	2017-03-06	16:19:48
2374	82	닭한마리	닭한마리	37.701845	126.910581	칼국수 사리 무료 리필	1600	2016-03-08	09:39:20
2375	291	멘동	멘동	37.548313	127.139637	규동 5% 할인	100	2017-05-23	16:50:09
2376	6	홍콩반점	홍콩반점	37.592197	127.077402	찹쌀 탕수육 10% 할인	700	2018-01-30	23:06:36
2377	131	약국	약국	37.629742	126.93848	황사 마스크 증정(1매)	300	2016-03-01	18:02:12
2378	263	이디야커피	이디야커피	37.580019	127.038825	스마트 오더 사용시 10% 할인	1900	2017-05-02	16:19:43
2379	12	봄봄	봄봄	37.573797	127.028249	음료 주문시 쿠폰 도장 2개 추가	1300	2018-03-13	11:40:52
2380	299	이비인후과	이비인후과	37.446176	127.188107	코세척 서비스(무료)	300	2017-01-07	15:13:13
