gift_key,payment_idx,card_key,gift_title,gift_place,gift_latitude,gift_longitude,gift_content,gift_cost,gift_date,gift_time
2758,4274,298,닭한마리,닭한마리,37.652157,127.001186,칼국수 사리 무료 리필,1600,2016-01-11,14:42:04
2759,11420,22,멘동,멘동,37.638815,126.926387,규동 5% 할인,700,2016-06-08,17:34:13
2760,4520,183,김덕후의곱창조,김덕후의곱창조,37.516625,126.933068,"곱창 무한 리필 2,000 할인",1400,2016-10-28,15:39:59
2761,12809,211,봄봄,봄봄,37.470085,127.064624,음료 주문시 쿠폰 도장 2개 추가,300,2017-12-24,11:10:43
2762,7481,48,아웃닭,아웃닭,37.671726,126.905662,치즈스틱 2개 제공,1800,2016-12-08,16:26:26
2763,12082,185,리얼후라이,리얼후라이,37.443777,127.030767,크리스피 후라이드 10% 할인,1600,2018-03-12,12:32:05
2764,10797,140,스시진,스시진,37.631385,126.928803,2pcs 무료 제공,1000,2017-01-22,18:19:57
2765,2347,48,멘동,멘동,37.715294,126.953948,규동 5% 할인,600,2016-06-06,20:44:12
2766,839,106,스시진,스시진,37.485729,127.148302,2pcs 무료 제공,1900,2017-02-27,10:56:08
2767,13990,119,정형외과,정형외과,37.650082,126.9788,정형외과의료지점,1000,2016-12-01,11:20:20
2768,11623,98,아웃닭,아웃닭,37.717597,127.036931,치즈스틱 2개 제공,800,2017-08-12,18:30:48
2769,198,149,쥬씨,쥬씨,37.493959,127.138345,무료 사이즈업,200,2018-02-27,19:25:05
2770,8318,223,매드포갈릭,매드포갈릭,37.630976,126.882355,에이드 무료 제공,1900,2016-02-23,09:24:09
2771,2926,183,리얼후라이,리얼후라이,37.612216,126.874962,크리스피 후라이드 10% 할인,2000,2018-02-14,23:33:09
2772,4545,149,닭한마리,닭한마리,37.713319,126.914627,칼국수 사리 무료 리필,1500,2016-01-25,13:24:39
2773,4153,267,스시로로,스시로로,37.675616,127.198655,2pcs 무료 제공,300,2016-10-03,12:19:39
2774,2647,147,아웃닭,아웃닭,37.518705,126.886906,치즈스틱 2개 제공,900,2017-04-02,15:39:48
2775,13865,98,봄봄,봄봄,37.521812,126.937146,음료 주문시 쿠폰 도장 2개 추가,1100,2017-08-15,12:44:36
2776,6917,231,홍콩반점,홍콩반점,37.588989,126.888161,찹쌀 탕수육 10% 할인,200,2017-06-04,13:13:47
2777,5246,21,봄봄,봄봄,37.541073,126.867098,음료 주문시 쿠폰 도장 2개 추가,1800,2016-10-12,17:56:16
2778,5985,238,정형외과,정형외과,37.564958,127.06131,정형외과의료지점,2000,2016-11-15,21:29:07
2779,7390,245,김덕후의곱창조,김덕후의곱창조,37.443037,127.192383,"곱창 무한 리필 2,000 할인",700,2016-11-25,16:01:13
2780,11025,76,정형외과,정형외과,37.698834,127.169285,정형외과의료지점,1800,2017-02-24,10:09:37
2781,5233,11,연래춘,연래춘,37.545002,127.161884,현금 결재시 10% 할인,1200,2018-01-05,15:13:41
2782,1091,35,닭한마리,닭한마리,37.633555,127.166932,칼국수 사리 무료 리필,200,2017-01-20,23:13:17
2783,1847,221,버거킹,버거킹,37.565314,126.911562,와퍼주문시 5% 할인,400,2016-03-01,16:50:39
2784,8397,219,아웃백,아웃백,37.625571,126.921129,스테이크 주문시 10% 할인,2000,2016-12-08,23:10:54
2785,4419,137,교보문고,교보문고,37.651704,127.14506,도서 구매시 10% 할인,1900,2018-02-24,19:36:52
2786,5667,157,정형외과,정형외과,37.52823,127.006539,정형외과의료지점,2000,2016-07-24,22:40:33
2787,2136,98,정형외과,정형외과,37.587586,127.05302,정형외과의료지점,1300,2016-09-28,14:16:41
2788,4066,175,엔젤리너스,엔젤리너스,37.612604,127.075759,제조 음료 주문시 10% 할인,500,2017-05-30,18:12:09
2789,8269,177,닭한마리,닭한마리,37.455015,126.882367,칼국수 사리 무료 리필,1600,2017-11-14,12:15:12
2790,4289,76,연래춘,연래춘,37.632312,127.137053,현금 결재시 10% 할인,1100,2016-02-25,10:08:45
2791,8400,193,원할머니보쌈,원할머니보쌈,37.460008,126.960498,"족발 3,000 할인 쿠폰 제공",100,2016-04-29,12:10:01
2792,12019,246,봄봄,봄봄,37.675769,127.182358,음료 주문시 쿠폰 도장 2개 추가,1600,2017-09-09,23:56:23
2793,858,2,동경야네,동경야네,37.705721,127.043303,사케동 10% 할인,1900,2016-03-04,14:59:57
2794,9498,161,파리바게트,파리바게트,37.517575,127.170317,1000원 이상 10% 할인,1900,2016-11-09,16:52:03
2795,2411,118,교보문고,교보문고,37.690965,126.989671,도서 구매시 10% 할인,1800,2016-03-19,16:16:16
2796,11064,51,이비인후과,이비인후과,37.706247,127.133852,코세척 서비스(무료),1900,2017-01-03,15:12:59
2797,5258,163,꾼,꾼,37.649561,126.89633,"소주 2,000 쿠폰",1600,2016-04-12,20:03:08
2798,9114,89,닭한마리,닭한마리,37.708467,127.182175,칼국수 사리 무료 리필,900,2017-12-10,15:50:01
2799,4298,152,원할머니보쌈,원할머니보쌈,37.563969,127.061582,"족발 3,000 할인 쿠폰 제공",400,2016-01-21,21:06:38
2800,623,72,꾼,꾼,37.449311,126.988932,"소주 2,000 쿠폰",1500,2017-04-01,12:18:09
2801,4143,122,정형외과,정형외과,37.586481,127.110013,정형외과의료지점,1600,2016-04-22,17:51:11
2802,10581,197,스시진,스시진,37.56995,127.009326,2pcs 무료 제공,1000,2016-10-10,18:53:16
2803,1541,283,매드포갈릭,매드포갈릭,37.697514,126.974779,에이드 무료 제공,1600,2017-05-26,20:06:03
2804,1239,215,파리바게트,파리바게트,37.695592,127.080451,1000원 이상 10% 할인,1000,2017-12-13,13:58:34
2805,5977,158,매드포갈릭,매드포갈릭,37.706802,127.006727,에이드 무료 제공,700,2017-10-22,21:21:31
2806,335,65,매드포갈릭,매드포갈릭,37.657411,127.184661,에이드 무료 제공,1800,2016-07-12,22:21:12
2807,8872,2,버거킹,버거킹,37.575191,126.950195,와퍼주문시 5% 할인,1400,2016-01-06,13:16:16
2808,13463,162,아웃백,아웃백,37.496651,126.887823,스테이크 주문시 10% 할인,1900,2016-01-18,17:24:11
2809,5742,35,약국,약국,37.678588,126.984282,황사 마스크 증정(1매),900,2016-05-02,10:17:23
2810,6883,277,반디앤루니스,반디앤루니스,37.533566,126.955881,도서 구매시 5% 할인,1500,2016-01-14,10:52:30
2811,4048,125,멘동,멘동,37.640125,127.105005,규동 5% 할인,700,2016-05-02,16:11:50
2812,11740,20,오쭈,오쭈,37.691475,127.002592,치즈 퐁듀 1회 제공,2000,2016-02-16,17:02:57
2813,10247,208,베스킨라빈스,베스킨라빈스,37.57378,126.940874,무료 사이즈업,1100,2018-02-01,23:43:17
2814,9538,83,스시진,스시진,37.718641,127.184156,2pcs 무료 제공,1600,2017-11-06,22:28:58
2815,4620,128,교보문고,교보문고,37.450158,126.906014,도서 구매시 10% 할인,900,2017-04-24,11:15:10
2816,12046,127,버거킹,버거킹,37.538839,127.193205,와퍼주문시 5% 할인,100,2016-04-13,15:31:11
2817,4240,57,쥬씨,쥬씨,37.683161,127.084157,무료 사이즈업,1700,2016-01-20,14:41:52
2818,8184,185,구이가,구이가,37.587534,126.857445,한판 주문시 사이다 제공,1100,2017-01-30,23:09:39
2819,13374,247,닭한마리,닭한마리,37.468507,126.933535,칼국수 사리 무료 리필,1100,2016-07-07,15:07:42
2820,1742,299,한신포차,한신포차,37.63605,127.038072,닭발 주문시 주먹밥 증정,600,2016-01-09,21:24:49
2821,2292,13,쥬씨,쥬씨,37.456696,126.992694,무료 사이즈업,1500,2016-01-19,22:14:23
2822,14133,17,연래춘,연래춘,37.669814,127.173876,현금 결재시 10% 할인,100,2017-02-09,13:14:29
2823,12235,19,버거킹,버거킹,37.638597,126.877042,와퍼주문시 5% 할인,1600,2017-10-12,14:58:40
2824,6540,56,버거킹,버거킹,37.608989,127.161242,와퍼주문시 5% 할인,1800,2016-01-31,20:53:39
2825,14025,289,뚜레쥬르,뚜레쥬르,37.562429,127.147118,2000원 이상 5% 할인,500,2016-11-15,13:07:32
2826,9322,16,홍콩반점,홍콩반점,37.487497,127.114687,찹쌀 탕수육 10% 할인,300,2016-10-03,22:52:48
2827,8519,59,매드포갈릭,매드포갈릭,37.599801,126.979853,에이드 무료 제공,600,2016-03-21,22:42:04
2828,2343,133,닭한마리,닭한마리,37.598381,127.072552,칼국수 사리 무료 리필,1600,2018-03-09,20:52:26
2829,3023,37,스시로로,스시로로,37.502172,126.880917,2pcs 무료 제공,1300,2017-04-10,12:03:22
2830,3472,14,꾼,꾼,37.474934,126.909365,"소주 2,000 쿠폰",1200,2016-02-18,23:16:24
2831,3287,241,정형외과,정형외과,37.519126,126.964792,정형외과의료지점,900,2017-04-29,13:29:34
2832,1068,165,구이가,구이가,37.535173,127.105932,한판 주문시 사이다 제공,1200,2016-09-28,14:30:18
2833,10538,229,스시진,스시진,37.684873,127.116012,2pcs 무료 제공,800,2016-03-19,15:49:48
2834,10542,211,이비인후과,이비인후과,37.446455,126.902905,코세척 서비스(무료),600,2017-12-18,14:41:20
2835,5758,168,이디야커피,이디야커피,37.580392,127.10732,스마트 오더 사용시 10% 할인,1500,2016-04-30,21:24:09
2836,13479,79,버거킹,버거킹,37.579711,126.930624,와퍼주문시 5% 할인,1600,2018-03-09,16:28:30
2837,13518,19,꾼,꾼,37.664097,127.1266,"소주 2,000 쿠폰",300,2017-12-29,22:19:26
2838,9673,219,원할머니보쌈,원할머니보쌈,37.627488,127.141657,"족발 3,000 할인 쿠폰 제공",1600,2016-11-07,22:25:58
2839,9688,285,뚜레쥬르,뚜레쥬르,37.53316,127.001307,2000원 이상 5% 할인,1900,2016-07-20,11:46:20
2840,9389,95,롯데리아,롯데리아,37.620021,126.988532,롯데리아 음료M 제공,300,2017-10-16,23:52:35
2841,5026,78,버거킹,버거킹,37.480114,127.119342,와퍼주문시 5% 할인,1100,2017-08-20,21:44:31
2842,9967,195,이디야커피,이디야커피,37.566169,127.075582,스마트 오더 사용시 10% 할인,1600,2016-12-26,12:15:13
2843,3958,255,정형외과,정형외과,37.673633,127.080142,정형외과의료지점,900,2017-09-21,10:57:03
2844,11832,31,꾼,꾼,37.550676,127.01969,"소주 2,000 쿠폰",600,2017-02-08,20:40:29
2845,946,64,아웃닭,아웃닭,37.655376,127.145448,치즈스틱 2개 제공,1500,2017-11-09,21:10:05
2846,12349,73,아웃닭,아웃닭,37.661005,126.911524,치즈스틱 2개 제공,700,2017-05-20,17:34:50
2847,10318,48,꾼,꾼,37.529525,127.112604,"소주 2,000 쿠폰",2000,2018-02-05,20:19:25
2848,7979,142,구이가,구이가,37.5793,127.054908,한판 주문시 사이다 제공,200,2016-06-12,20:25:56
2849,98,294,이비인후과,이비인후과,37.6346,127.10096,코세척 서비스(무료),1700,2017-06-07,18:11:29
2850,10219,189,롯데리아,롯데리아,37.552812,126.88935,롯데리아 음료M 제공,500,2017-05-26,22:54:39
2851,11065,195,약국,약국,37.461105,127.066034,황사 마스크 증정(1매),1400,2017-10-16,09:39:24
2852,11702,7,닭한마리,닭한마리,37.506057,126.919418,칼국수 사리 무료 리필,500,2017-02-13,17:50:25
2853,10658,147,이비인후과,이비인후과,37.566827,126.995031,코세척 서비스(무료),400,2018-02-03,12:22:06
2854,7822,220,아웃백,아웃백,37.617751,127.119366,스테이크 주문시 10% 할인,1800,2018-02-01,16:39:34
2855,426,179,정형외과,정형외과,37.456004,127.123211,정형외과의료지점,1000,2017-07-06,16:42:56
2856,7782,170,파리바게트,파리바게트,37.459556,127.136692,1000원 이상 10% 할인,1900,2017-10-22,21:39:31
2857,1877,150,교보문고,교보문고,37.695703,127.040718,도서 구매시 10% 할인,1200,2016-09-11,18:44:43
2858,2599,87,아웃백,아웃백,37.713666,126.958836,스테이크 주문시 10% 할인,2000,2018-01-09,13:44:28
2859,8795,39,이디야커피,이디야커피,37.477958,127.074013,스마트 오더 사용시 10% 할인,800,2017-05-27,12:46:26
2860,10276,214,롯데리아,롯데리아,37.458868,126.98472,롯데리아 음료M 제공,300,2017-05-12,21:43:54
2861,10389,75,김덕후의곱창조,김덕후의곱창조,37.666344,127.104213,"곱창 무한 리필 2,000 할인",1100,2016-05-04,11:53:48
2862,5859,56,닭한마리,닭한마리,37.660087,126.924197,칼국수 사리 무료 리필,700,2017-08-09,22:29:24
2863,1845,288,백다방,백다방,37.59807,126.880454,무료 토핑 추가,1200,2016-05-29,12:57:16
2864,9454,283,이디야커피,이디야커피,37.523196,127.074689,스마트 오더 사용시 10% 할인,1700,2018-02-13,17:19:19
2865,9869,241,베스킨라빈스,베스킨라빈스,37.597195,127.024461,무료 사이즈업,1400,2017-10-11,09:16:58
2866,3759,23,한신포차,한신포차,37.441921,126.990437,닭발 주문시 주먹밥 증정,900,2017-12-07,18:15:17
2867,2727,29,봄봄,봄봄,37.554249,126.930956,음료 주문시 쿠폰 도장 2개 추가,200,2017-07-29,20:54:52
2868,11666,56,뚜레쥬르,뚜레쥬르,37.648057,127.085637,2000원 이상 5% 할인,1100,2016-06-06,21:54:54
2869,6960,37,반디앤루니스,반디앤루니스,37.700568,127.030832,도서 구매시 5% 할인,1200,2016-12-11,10:14:22
2870,14137,132,이디야커피,이디야커피,37.511206,126.872137,스마트 오더 사용시 10% 할인,1600,2017-11-21,13:21:20
2871,12546,192,파리바게트,파리바게트,37.688359,127.137953,1000원 이상 10% 할인,500,2016-02-02,19:52:45
2872,9084,241,롯데리아,롯데리아,37.533919,126.99215,롯데리아 음료M 제공,900,2016-03-31,11:03:11
2873,4438,59,닭한마리,닭한마리,37.510798,126.955577,칼국수 사리 무료 리필,1800,2017-04-11,16:32:04
2874,7895,55,아웃닭,아웃닭,37.581692,126.9212,치즈스틱 2개 제공,200,2017-07-13,12:59:09
2875,2746,228,오쭈,오쭈,37.611523,126.962349,치즈 퐁듀 1회 제공,400,2016-09-23,11:46:36
2876,3809,142,김덕후의곱창조,김덕후의곱창조,37.599896,127.052132,"곱창 무한 리필 2,000 할인",1500,2017-09-18,09:35:28
2877,10594,265,롯데리아,롯데리아,37.517852,126.913317,롯데리아 음료M 제공,200,2016-09-20,18:54:33
2878,7199,175,약국,약국,37.536268,127.052362,황사 마스크 증정(1매),800,2016-05-26,17:27:42
2879,2773,241,멘동,멘동,37.602893,126.914158,규동 5% 할인,1000,2017-04-10,15:49:13
2880,1469,118,스시진,스시진,37.581864,126.945847,2pcs 무료 제공,1000,2016-04-22,13:14:42
2881,3153,149,봄봄,봄봄,37.633082,127.099811,음료 주문시 쿠폰 도장 2개 추가,900,2017-08-02,10:17:43
2882,3848,128,연래춘,연래춘,37.66342,126.974752,현금 결재시 10% 할인,800,2017-03-14,12:36:48
2883,12942,182,스시로로,스시로로,37.569338,127.157907,2pcs 무료 제공,1600,2017-11-26,21:22:11
2884,7644,204,백다방,백다방,37.531805,127.013756,무료 토핑 추가,300,2017-09-07,16:54:29
2885,9445,28,스시진,스시진,37.474287,127.14551,2pcs 무료 제공,500,2018-02-12,10:25:42
2886,4196,75,이비인후과,이비인후과,37.655145,127.008233,코세척 서비스(무료),100,2017-07-08,18:22:49
2887,2377,172,홍콩반점,홍콩반점,37.678367,127.146845,찹쌀 탕수육 10% 할인,1300,2016-06-25,22:01:56
2888,14173,167,교보문고,교보문고,37.620021,127.133278,도서 구매시 10% 할인,600,2017-08-28,15:37:25
2889,9944,41,이디야커피,이디야커피,37.603759,126.957445,스마트 오더 사용시 10% 할인,1500,2016-12-13,13:32:24
2890,12780,166,멘동,멘동,37.555744,127.130327,규동 5% 할인,1400,2017-07-02,19:36:40
2891,815,104,봄봄,봄봄,37.69243,126.965068,음료 주문시 쿠폰 도장 2개 추가,500,2018-01-01,23:41:52
2892,11170,155,닭한마리,닭한마리,37.471208,127.108648,칼국수 사리 무료 리필,2000,2018-03-14,16:02:01
2893,4245,121,파리바게트,파리바게트,37.442716,127.082876,1000원 이상 10% 할인,1900,2017-12-23,09:08:31
2894,3920,172,교보문고,교보문고,37.64033,127.011858,도서 구매시 10% 할인,1200,2017-04-24,15:39:58
2895,9066,152,쥬씨,쥬씨,37.631198,127.175452,무료 사이즈업,1800,2016-10-15,19:04:52
2896,4824,47,백다방,백다방,37.606258,127.130713,무료 토핑 추가,1900,2018-01-17,23:45:13
2897,9211,83,이비인후과,이비인후과,37.54745,126.850398,코세척 서비스(무료),600,2017-02-12,19:10:14
2898,4723,192,동경야네,동경야네,37.709399,127.021723,사케동 10% 할인,900,2017-07-25,21:18:00
2899,1727,167,버거킹,버거킹,37.535717,127.099998,와퍼주문시 5% 할인,600,2017-09-06,17:27:24
2900,8585,188,원할머니보쌈,원할머니보쌈,37.547442,126.931348,"족발 3,000 할인 쿠폰 제공",200,2017-04-07,09:13:49
2901,5791,17,교보문고,교보문고,37.708474,127.15189,도서 구매시 10% 할인,1000,2016-06-24,23:34:30
2902,11378,278,멘동,멘동,37.535105,127.148582,규동 5% 할인,700,2017-01-17,18:46:03
2903,213,33,이비인후과,이비인후과,37.441602,127.164439,코세척 서비스(무료),1100,2016-05-01,19:15:33
2904,912,74,원할머니보쌈,원할머니보쌈,37.469996,127.055971,"족발 3,000 할인 쿠폰 제공",400,2017-03-09,12:22:24
2905,10175,39,닭한마리,닭한마리,37.619818,126.864244,칼국수 사리 무료 리필,1200,2018-02-02,14:18:38
2906,7306,286,버거킹,버거킹,37.693283,126.886443,와퍼주문시 5% 할인,1600,2017-05-17,13:49:01
2907,11026,123,롯데리아,롯데리아,37.643526,126.941255,롯데리아 음료M 제공,2000,2017-12-27,13:11:28
2908,9714,218,베스킨라빈스,베스킨라빈스,37.561161,127.170901,무료 사이즈업,1500,2016-08-02,11:04:34
2909,12832,285,리얼후라이,리얼후라이,37.454589,127.137106,크리스피 후라이드 10% 할인,1500,2016-02-23,16:15:53
2910,3868,10,원할머니보쌈,원할머니보쌈,37.619979,126.934386,"족발 3,000 할인 쿠폰 제공",1600,2018-03-25,22:46:02
2911,446,39,이비인후과,이비인후과,37.442344,126.939572,코세척 서비스(무료),1600,2018-02-17,23:49:25
2912,7515,97,쥬씨,쥬씨,37.548325,127.037103,무료 사이즈업,600,2017-09-23,14:55:05
2913,9389,95,롯데리아,롯데리아,37.620021,126.988532,롯데리아 음료M 제공,1600,2017-10-16,23:52:35
2914,12576,121,원할머니보쌈,원할머니보쌈,37.691342,127.061649,"족발 3,000 할인 쿠폰 제공",1200,2016-07-01,09:27:09
2915,2273,83,아웃백,아웃백,37.706992,127.091989,스테이크 주문시 10% 할인,1500,2017-09-12,19:15:33
2916,8320,148,닭한마리,닭한마리,37.681968,127.008887,칼국수 사리 무료 리필,1600,2016-09-03,18:17:50
2917,3116,262,구이가,구이가,37.641058,127.009624,한판 주문시 사이다 제공,1200,2016-05-13,19:08:01
2918,6712,286,롯데리아,롯데리아,37.568052,126.947633,롯데리아 음료M 제공,1000,2016-09-17,20:45:45
2919,1120,192,롯데리아,롯데리아,37.557973,126.915626,롯데리아 음료M 제공,1500,2016-04-23,22:40:54
